LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,DESCRIPTION,STATUS,PROCESSED DATE,START DATE,EXPIRE DATE,INACTIVE DATE,INSPECTOR NAME,MILESTONE DATE,MILESTONE,PROPERTY TYPE,SITE LOCATION,ZIP,COMPANY TYPE,#EMPLOYEES,#VEHICLES,#STANDS,#SEATS,#UNITS,TYPE OF BUSINESS,COUNCIL DISTRICT,BID AREA,APPLICATION DESCRIPTION,STATE LICENSE#,HOME BASED,OUTSIDE CITY,CLASS DESCRIPTION,BUSN LICENSE EXEMPT,Shape,FPEXEMPT,FPCITYFAC,CETOTALUNITS,CENSUSTRACT,HEDISCOUNT,HEPROGRAMELEMENT,HEPROGRAMELEMENTDESC,HEWATERAMOUNT,HEHAZMATAMOUNT,HEEPANUMBER,HEEVENTSTART,HEONETIMEPERMIT,HEEVENTEND,HEPERMITTYPE,HEPERMITTYPEDESC,HEEVENTNAME,HEEXEMPT,COMMENTS,OBJECTID
BU07028471,PIERRE E ETAL AUW,,BU,Commercial/Industrial Space  Rental,Active,1.38E+12,1.38E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,5612  2ND ST  5612-14-16 E 2nd St,90803,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,3,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,64592
BU07028484,5620 NAPLES LLC,,BU,Commercial/Industrial Space  Rental,Active,1.32E+12,1.32E+12,1.54E+12,,Aswiege,1.54E+12,Pre-Renew,COM,5618  2ND ST  5618-20 E 2nd St,90803,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,3,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial Rental,64597
BU07028491,"YOUNG,KIM M TRUST ETAL",,BU,Commercial/Industrial Space  Rental,Active,1.38E+12,1.38E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,"5622  2ND ST  5624,5626 E 2nd St",90803,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,3,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,64599
BU20441691,KENT DEXTER,KIWI CLEAN,BU,Boat Cleaning/Repair (Mobile Service),Active,1.16E+12,1.09E+12,1.55E+12,,Aswiege,1.55E+12,Pre-Renew,RES,111  XIMENO AVE B,90803,SOLE,0,1,0,0,0,Boat Cleaning/Repair (Mobile Service),3,,New License,,Yes,No,Miscellaneous Mobile,No,,,,0,0,,,,,,,,,,,,,,Boat Cleaning,64820
BU05067820,SEASIDE TRAVEL HOUSE INC,,BU,Travel Agency,Active,4.18E+11,4.18E+11,1.55E+12,,Aswiege,1.52E+12,Renewed,COM,5241  2ND ST,90803,CORP,4,0,0,0,0,Travel Agency,3,BELMONT,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Travel Agency,65000
BU20724020,SMITH BANKING CONSULTANTS INC,,BU,Consulting,Active,1.18E+12,9.59E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,RES,5960  APPIAN WAY,90803,CORP,2,0,0,0,0,Consulting,3,,Change of Address,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Financial Consulting,65785
BU03009602,"FALSKEN, DELBERT & ANNA TR",,BU,Apartment House,Active,1.41E+12,1.41E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,4610 E 1ST ST  4610 E 1st St/78-86 Quincy Ave,90803,TRUST,0,0,0,0,6,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,66143
BU03009611,CARL R MILLER,,BU,Apartment House,Active,9.01E+11,8.88E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,46  QUINCY AVE,90803,SOLE,0,0,0,0,4,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Apartment House,66144
BU03009620,GEORGE LIMER,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,73  ROYCROFT AVE,90803,SOLE,0,0,0,0,4,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,66145
BU03009642,LEONARD JULIAN,,BU,Apartment House,Active,1.17E+12,2.58E+11,1.56E+12,,Aswiege,1.54E+12,Renewed,COM,32  PROSPECT AVE,90803,SOLE,0,0,0,0,5,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,66148
BU03009671,J-MAR INVESTMENTS CO,,BU,Apartment House,Active,1.34E+12,1.34E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5  QUINCY AVE,90803,PARTNER,0,0,0,0,5,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,66150
BU03009690,TONY & ALDA CHRISTENSEN,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,56  XIMENO AVE,90803,PARTNER,0,0,0,0,5,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,66151
BU03009700,EVERT TIGNER JR,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,54  XIMENO AVE,90803,SOLE,0,0,0,0,8,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,66152
BU03009712,EUGENE J KOMROSKY,,BU,Apartment House,Active,9.06E+11,8.99E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,46  XIMENO AVE  Includes 48 Ximeno Ave,90803,SOLE,0,0,0,0,5,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Apartment House,66153
BU03009720,TOM SASS,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,40  XIMENO AVE,90803,SOLE,0,0,0,0,6,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,66154
BU06028270,FAHMY ATTALLAH,,BU,Apartment House,Active,4.47E+11,4.47E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5007 E OCEAN BLVD,90803,SOLE,0,0,0,0,5,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,66402
BU07080481,ALAMITOS BAY PTSHP LLC,,BU,Commercial/Industrial Space  Rental,Active,1.38E+12,1.38E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,6255  2ND ST  6255-65 E 2nd St,90803,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,3,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,66769
BU20563510,BETTER NET INC,KELLER WILLIAMS COASTAL PROPERTIES,BU,Real Estate Office,Active,1.13E+12,1.04E+12,1.58E+12,,Aswiege,1.54E+12,Renewed,COM,6621 E PACIFIC COAST HWY 150,90803,CORP,114,0,0,0,0,Real Estate Office,3,,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Real Estate Office,67036
BU20440040,JOHN GAREY PILATES STUDIO INC,,BU,Fitness Center/Health Club,Active,1.09E+12,9.84E+11,1.55E+12,,Aswiege,1.52E+12,Renewed,COM,6539 E PACIFIC COAST HWY,90803,CORP,7,0,0,0,0,Fitness Center/Health Club,3,,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Fitness/Pilates Studio,67123
BU20305200,CARMEN SMITH,MS PC SURVIVOR,BU,Computer Programming/Consulting,Active,1.04E+12,1.04E+12,1.55E+12,,Aswiege,1.52E+12,Renewed,RES,110  GLENDORA AVE,90803,SOLE,0,0,0,0,0,Computer Programming/Consulting,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Computer Consulting/Technology & Business Of,67203
BU20244890,KATRINA E TSCHIDA,ELIZA,BU,Barber/Beauty Shop Owner,Active,1.03E+12,1.03E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,5914  NAPLES PLZ,90803,SOLE,0,0,0,0,0,Barber/Beauty Shop Owner,3,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Hair Salon,67412
BU20607700,DOUG BAKER,BAYSIDE ASSET MANAGEMENT LP,BU,Business Office,Active,1.14E+12,1.14E+12,1.55E+12,,Aswiege,1.52E+12,Renewed,RES,6082  LIDO LN,90803,PARTNER,2,0,0,0,0,Business Office,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,,67618
BU07065990,HUBBELL FAMILY LLC,,BU,Commercial/Industrial Space  Rental,Active,4.92E+11,4.92E+11,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,3900 E OCEAN BLVD,90803,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,3,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,67814
BU07066001,SHAHRAM & SHAHDAD ETAL HAY,,BU,Commercial/Industrial Space  Rental,Active,1.32E+12,1.32E+12,1.55E+12,,Aswiege,1.52E+12,Renewed,COM,3950 E OCEAN BLVD,90803,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,3,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial Rental,67816
BU07066021,"NERIO,ART M CO TR TRUST",,BU,Commercial/Industrial Space  Rental,Active,1.38E+12,1.38E+12,1.58E+12,,Aswiege,1.54E+12,Renewed,COM,3980 E OCEAN BLVD,90803,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,3,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,67819
BU20121830,LIONEL KOZACZINSKI,SCONE AGE BAKERY,BU,Farmers Market,Active,9.91E+11,9.91E+11,1.55E+12,,Aswiege,1.55E+12,Pre-Renew,COM,231  MARINA DR,90803,SOLE,0,0,1,0,0,Farmers Market,3,,New License,,No,No,Unique Businesses,No,,,,0,0,,,,,,,,,,,,,,Farmers Market Booth,67879
BU20633190,SOUTHPOINT BLOODSTOCK,,BU,Business Office,Active,1.15E+12,1.15E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,RES,140  RIVO ALTO CAN,90803,PARTNER,2,0,0,0,0,Business Office,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,"Racing, Breeding Thoroughbred Horses",68083
BU20404990,WEST COAST MEDIANEWS LLC,GAZETTE NEWSPAPERS,BU,Business Office,Active,1.08E+12,1.08E+12,1.55E+12,,Aswiege,1.55E+12,Pre-Renew,COM,5225  2ND ST,90803,CORP,15,0,0,0,0,Business Office,3,BELMONT,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Newspapers Dist,68229
BU04075200,TOM E LEIGH,BEACHCOMBER HAIR DESIGN,BU,Barber/Beauty Shop Owner,Active,3.50E+11,3.50E+11,1.55E+12,,Aswiege,1.52E+12,Renewed,COM,15  39TH PL,90803,SOLE,0,0,0,0,0,Barber/Beauty Shop Owner,3,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Salon,68394
BU03003323,HYN TRUST,,BU,Apartment House,Active,1.27E+12,1.27E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,62  GRANADA AVE,90803,TRUST,0,0,0,0,4,Apartment House,3,,Change of Address,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,4 Units,68815
BU03003332,ADREI SOUMZINE,,BU,Apartment House,Active,1.12E+12,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,60  GRANADA AVE,90803,SOLE,0,0,0,0,5,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,68818
BU03003341,JODA INVESTMENTS LLC,,BU,Apartment House,Active,1.44E+12,1.44E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,50  GRANADA AVE,90803,LLC,0,0,0,0,4,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,68820
BU03003350,"ALONZO & LINDA,DRISKIL DRISKILL",,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,40  GRANADA AVE,90803,SOLE,0,0,0,0,4,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,68821
BU03003360,ROBERT L & ELIZABETH CANDELARIA,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,34  GRANADA AVE,90803,PARTNER,0,0,0,0,11,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,68822
BU03003371,EDWARD W ARNOLD,,BU,Apartment House,Active,9.35E+11,9.30E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5116 E 1ST ST  5116-5128 E 1st St,90803,SOLE,0,0,0,0,7,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,68823
BU03003380,GEORGE R AND FANNIE Z DALY,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,65  NIETO AVE,90803,PARTNER,0,0,0,0,7,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,68824
BU03003400,WILLIAMS & LOWE,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,51  NIETO AVE  Includes 51-55 Nieto Ave,90803,CORP,0,0,0,0,15,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,68825
BU03004652,JOHN HYUN,,BU,Apartment House,Active,1.44E+12,1.44E+12,1.56E+12,,Aswiege,1.54E+12,Renewed,COM,204  CORONA AVE,90803,SOLE,0,0,0,0,4,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,68868
BU03004660,CHRISTINA  AND LING,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.54E+12,Renewed,COM,215  COVINA AVE,90803,SOLE,0,0,0,0,4,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,68869
BU20709920,WORLD OF JEAN & TOPS INC,TILLY'S,BU,Retail Sales,Active,1.17E+12,6.78E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5286  2ND ST,90803,CORP,15,0,0,0,0,Retail Sales,3,BELMONT,Change of Address,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Clothing,68929
BU03008930,CHARLES W PARSONS,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,144  ROYCROFT AVE,90803,SOLE,0,0,0,0,4,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,4 Units,68942
BU20244240,KELLY GARVIN,THE BODY SPA,BU,Nails/Manicure Shop,Active,1.03E+12,1.49E+12,1.55E+12,,Aswiege,1.53E+12,Renewed,COM,5614  2ND ST,90803,SOLE,0,0,0,0,0,Nails/Manicure Shop,3,,Change of Ownership,497021,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Nails/Facial,69026
BU20601090,MOLLY MOON,MOLLY MOON SALON,BU,Barber/Beauty Shop Owner,Active,1.14E+12,1.11E+12,1.55E+12,,Aswiege,1.52E+12,Renewed,COM,5039 E OCEAN BLVD,90803,PARTNER,0,0,0,0,0,Barber/Beauty Shop Owner,3,,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Hair Salon Owner,69270
BU20513470,BONNIE STOVALL,C'EST BON MACHINE EMBROIDERY,BU,Tailoring,Active,1.11E+12,1.11E+12,1.55E+12,,Aswiege,1.52E+12,Renewed,RES,148  PROSPECT AVE,90803,SOLE,0,0,0,0,0,Tailoring,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Machine Embroidery,70185
BU20329420,FRED HERSHENSON,FRED STUART CONSULTING SERVICES,BU,Consulting,Active,1.06E+12,7.17E+11,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,5855  NAPLES PLZ 114,90803,SOLE,0,0,0,0,0,Consulting,3,,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Consulting,70349
BU20431610,JACOBS MUSICAL CHIMES INC,FERNS GARDEN,BU,Retail Sales,Active,1.09E+12,1.09E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5308  2ND ST B,90803,CORP,3,0,0,0,0,Retail Sales,3,BELMONT,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Gift Store,71005
BU20237810,TOM FRANK LUCIO,TOM F LUCIO,BU,Barber/Beauty (booth ),Active,1.03E+12,9.36E+11,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,6477 E PACIFIC COAST HWY,90803,SOLE,0,0,0,0,0,Barber/Beauty (booth ),3,,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Beauty Salon Booth Rental,71160
BU20328780,KENNETH CECIL,KENNETH CECIL CPA,BU,Accounting,Active,1.06E+12,1.05E+12,1.55E+12,,Aswiege,1.52E+12,Renewed,COM,6700 E PACIFIC COAST HWY 255,90803,SOLE,0,0,0,0,0,Accounting,3,,New License,,No,No,Professionals,No,,,,0,0,,,,,,,,,,,,,,Cpa Firm,72152
BU20535310,MIKE LESNER PRODUCTIONS INC,,BU,Writing,Active,1.12E+12,1.12E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,RES,203  MARINA DR,90803,CORP,1,0,0,0,0,Writing,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Writer,72695
BU20141460,SUPERCUTS CORP SHOPS INC,SUPERCUTS #9858,BU,Retail Sales,Active,1.00E+12,1.00E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,6624 E PACIFIC COAST HWY,90803,CORP,0,0,0,0,0,Retail Sales,3,,New License,A307044,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Retail Sales,72818
BU20653350,JUNIO & TAYLOR APC,,BU,Accounting,Active,1.16E+12,9.20E+11,1.55E+12,,Aswiege,1.55E+12,Pre-Renew,COM,5320  2ND ST 2,90803,CORP,7,0,0,0,0,Accounting,3,BELMONT,Change of Ownership,,No,No,Professionals,No,,,,0,0,,,,,,,,,,,,,,Acctg/Financial Services,73072
BU20652600,NAPLES FITNESS CENTER LLC,,BU,Instructor/Personal Trainer,Active,1.16E+12,1.16E+12,1.57E+12,,Aswiege,1.55E+12,Renewed,COM,5542  2ND ST,90803,LLC,1,0,0,0,0,Instructor/Personal Trainer,3,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Personal Training,73692
BU20450250,FLYNN COMMERCIAL INSURANCE SERVICES INC,,BU,Insurance Broker,Active,1.10E+12,1.06E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5354  2ND ST 279,90803,CORP,4,0,0,0,0,Insurance Broker,3,BELMONT,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Insurance,74736
BU20644170,DAVID & CAROL WARD,CMW CO,BU,Consulting,Active,1.16E+12,1.16E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,RES,63  COVINA AVE,90803,PARTNER,2,0,0,0,0,Consulting,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Consulting,75035
BU20426750,A BETTER PROPERTY MANAGEMENT CO INC,,BU,Property Management,Active,1.09E+12,3.55E+11,1.55E+12,,Aswiege,1.52E+12,Renewed,COM,6621 E PACIFIC COAST HWY 255,90803,CORP,6,0,0,0,0,Property Management,3,,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Prop Mgmt,75110
BU20658820,BONNIE J LONG,BONNIE J LONG,BU,Business Office,Active,1.17E+12,1.17E+12,1.54E+12,,Aswiege,1.54E+12,Pre-Renew,RES,2  36TH PL C,90803,SOLE,0,0,0,0,0,Business Office,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Counseling - Bus Office Only,75388
BU20551470,WINE & DINE ENTERPRISES,,BU,Consulting,Active,1.13E+12,1.13E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,RES,165  RIVO ALTO CAN,90803,CORP,1,0,0,0,0,Consulting,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,,75643
BU20515870,LORBEER ENTERPRISES,LORBEER SEIBERT BUBLITZ PARTNERSHIP,BU,Commercial/Industrial Space  Rental,Active,1.11E+12,1.11E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,188  POMONA AVE  188 Pomona & 5322-24 E 2nd St,90803,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,3,BELMONT,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial Space Rental,75914
BU20537630,A & M ASSET MANAGEMENT INC,,BU,Property Management,Active,1.12E+12,1.12E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,RES,6305  SEASIDE WK,90803,CORP,2,0,0,0,0,Property Management,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Property Mgmt,76070
BU20541870,JIM NOURANI,ROUND TABLE PIZZA,BU,Restaurant & Ready to Eat Foods with Alcohol,Active,1.12E+12,1.12E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,4007 E OCEAN BLVD,90803,SOLE,16,0,0,0,0,Restaurant & Ready to Eat Foods with Alcohol,3,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Restaurant With Alcohol,76172
BU01025080,"MILLER, STAN SAILBOATS","MILLER,STAN SAILBOATS",BU,Sales Representative,Active,-2.66E+11,-2.66E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,245  MARINA DR,90803,CORP,2,0,0,0,0,Sales Representative,3,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Sailboats,76368
BU20642240,M J B PLASTICS INC,,BU,Sales Representative,Active,1.16E+12,1.06E+12,1.57E+12,,Aswiege,1.54E+12,Renewed,COM,6615 E PACIFIC COAST HWY 270,90803,CORP,2,0,0,0,0,Sales Representative,3,,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Manufacturer Representative,76599
BU20319790,NATALIE BARNES,BEYOND THE REEF,BU,Drafting/Graphics Design,Active,1.05E+12,1.05E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,RES,39  59TH PL,90803,SOLE,0,0,0,0,0,Drafting/Graphics Design,3,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Design,76842
BU20653400,HERITAGE YACHT SALES INC,HERITAGE YACHT SALES INC,BU,Sales Representative,Active,1.16E+12,1.16E+12,1.55E+12,,Aswiege,1.55E+12,Pre-Renew,COM,231  MARINA DR,90803,CORP,2,0,0,0,0,Sales Representative,3,,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Yacht Brokerage,76926
BU20536750,KEVIN FORD,"KEVIN FORD, LCSW",BU,Professional Services - Other,Active,1.12E+12,1.12E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5855  NAPLES PLZ 308,90803,SOLE,0,0,0,0,0,Professional Services - Other,3,,New License,,No,No,Professionals,No,,,,0,0,,,,,,,,,,,,,,Clinical Soc Wrkr,76999
BU20512530,SCHURMAN FINE PAPERS,PAPYRUS NO 217,BU,Retail Sales,Active,1.11E+12,1.11E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,5259  2ND ST,90803,CORP,4,0,0,0,0,Retail Sales,3,BELMONT,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Retail-Stationery,77047
BU20561840,ROBERT J CONWAY,DIVERSIFIED INVESTORS AGENCY,BU,Insurance Broker,Active,1.13E+12,1.13E+12,1.58E+12,,Aswiege,1.54E+12,Renewed,COM,6700 E PACIFIC COAST HWY 150,90803,PARTNER,2,0,0,0,0,Insurance Broker,3,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,,77117
BU03002362,"SINGER, MATTHEW D CO TR TRUST",,BU,Apartment House,Active,1.40E+12,1.39E+12,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,53  62ND PL,90803,TRUST,0,0,0,0,10,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,77124
BU03002380,LARSON PROPERTIES,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,54  62ND PL,90803,PARTNER,0,0,0,0,16,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,77125
BU03002390,MARGOT COLEMAN,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,40  63RD PL,90803,SOLE,0,0,0,0,11,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,77126
BU03002441,"LUCKEY, JULIE F TRUST ETAL",,BU,Apartment House,Active,1.16E+12,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,6200 E OCEAN BLVD,90803,TRUST,0,0,0,0,8,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,77129
BU03002451,"LUCKEY, JULIE F TRUST ETAL",,BU,Apartment House,Active,1.16E+12,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,22  62ND PL,90803,TRUST,0,0,0,0,8,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,77131
BU03002460,JEANETTE HJELM,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,Aswiege,1.54E+12,Renewed,COM,21  62ND PL,90803,PARTNER,0,0,0,0,8,Apartment House,3,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,77132
BU03002471,RACHEL KEHRBERG,,BU,Apartment House,Active,8.73E+11,8.67E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,6124 E OCEAN BLVD,90803,SOLE,0,0,0,0,8,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,77133
BU20703210,ERIC L HUGHES,SHORE CONSTRUCTION,BU,Contracting ??? Building,Active,1.17E+12,1.17E+12,1.55E+12,,Aswiege,1.52E+12,Renewed,RES,153  SANTA ANA AVE,90803,SOLE,0,0,0,0,0,Contracting ??? Building,3,,New License,,Yes,No,Contractors,No,,,,0,0,,,,,,,,,,,,,,B,77202
BU03003731,RDG & RAG APARTMENTS LLC,,BU,Apartment House,Active,1.22E+12,2.58E+11,1.56E+12,,Aswiege,1.53E+12,Renewed,COM,50  GLENDORA AVE,90803,CORP,0,0,0,0,6,Apartment House,3,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,77301
